date,cloud,account_id,gcp_project_id,service,region,resource_id,resource_type,cost_unblended_usd,usage_qty,usage_unit,tag_team,tag_env,tag_app,tag_owner
12/12/2025,aws,aws-acct-001,,eks,us-east-1,eks-5400,k8s-nodes,4.7,83.59,node_hours,security,prod,data-lake,security_owner
12/12/2025,aws,aws-acct-002,,eks,us-east-1,eks-9237,k8s-nodes,1.15,23.88,node_hours,finops,nonprod,rag-service,finops_owner
12/12/2025,aws,aws-acct-002,,eks,us-west-2,eks-2584,k8s-nodes,3.5,73.85,node_hours,mlops,prod,agent-platform,mlops_owner
12/12/2025,aws,aws-acct-001,,eks,us-east-1,eks-4253,k8s-nodes,2.41,51.38,node_hours,security,prod,rag-service,security_owner
12/12/2025,aws,aws-acct-002,,eks,us-east-1,eks-2408,k8s-nodes,3.59,67.49,node_hours,mlops,nonprod,data-lake,mlops_owner
12/12/2025,aws,aws-acct-001,,eks,us-west-2,eks-7447,k8s-nodes,3.95,79.14,node_hours,mlops,nonprod,rag-service,mlops_owner
12/12/2025,aws,aws-acct-002,,s3,us-east-1,s3-6795,bucket-std,3.16,175.83,gb_month,mlops,prod,finops-core,mlops_owner
12/12/2025,aws,aws-acct-001,,s3,us-west-2,s3-1400,bucket-archive,3.3,188.03,gb_month,mlops,prod,finops-core,mlops_owner
12/12/2025,aws,aws-acct-001,,s3,us-east-1,s3-7298,bucket-std,1.17,68.64,gb_month,security,nonprod,agent-platform,security_owner
12/12/2025,aws,aws-acct-001,,s3,us-west-2,s3-4223,bucket-std,2.24,127.55,gb_month,finops,prod,data-lake,finops_owner
12/12/2025,aws,aws-acct-001,,s3,us-west-2,s3-9744,snapshot,3.97,201.37,gb_month,,,agent-platform,
12/12/2025,aws,aws-acct-001,,s3,us-east-1,s3-2904,snapshot,3.7,188.76,gb_month,data,prod,finops-core,data_owner
12/12/2025,aws,aws-acct-001,,s3,us-west-2,s3-8104,bucket-archive,2.58,150.04,gb_month,platform,prod,rag-service,platform_owner
12/12/2025,aws,aws-acct-001,,s3,us-east-1,s3-2791,bucket-std,1.07,56.32,gb_month,,,risk-monitor,
12/12/2025,aws,aws-acct-002,,s3,us-west-2,s3-8495,bucket-std,2.16,126.16,gb_month,security,prod,rag-service,security_owner
12/12/2025,aws,aws-acct-002,,s3,us-west-2,s3-9768,bucket-archive,2.76,151.74,gb_month,platform,prod,rag-service,platform_owner
12/12/2025,aws,aws-acct-002,,s3,us-west-2,s3-2737,bucket-std,5.96,335.31,gb_month,,prod,data-lake,mlops_owner
12/12/2025,aws,aws-acct-001,,rds,us-west-2,rds-4423,postgres-medium,11.57,94.93,db_hours,data,prod,risk-monitor,data_owner
12/12/2025,aws,aws-acct-001,,rds,us-west-2,rds-9995,postgres-medium,3.12,29.12,db_hours,security,prod,agent-platform,security_owner
12/12/2025,aws,aws-acct-001,,rds,us-east-1,rds-7152,postgres-medium,7.73,76.95,db_hours,security,prod,rag-service,security_owner
12/12/2025,aws,aws-acct-001,,rds,us-west-2,rds-6972,postgres-small,9.01,85.07,db_hours,mlops,prod,finops-core,mlops_owner
12/12/2025,aws,aws-acct-001,,rds,us-east-1,rds-9997,postgres-medium,8.99,85.69,db_hours,platform,prod,agent-platform,platform_owner
12/12/2025,aws,aws-acct-002,,rds,us-east-1,rds-2342,postgres-small,12.6,136.7,db_hours,security,prod,risk-monitor,security_owner
12/12/2025,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-9663,metrics,0.57,221.24,metrics,finops,prod,risk-monitor,finops_owner
12/12/2025,aws,aws-acct-002,,cloudwatch,us-west-2,cloudwatch-6341,metrics,1.04,453.66,metrics,security,prod,agent-platform,security_owner
12/12/2025,aws,aws-acct-001,,cloudwatch,us-west-2,cloudwatch-6868,metrics,0.63,244.92,metrics,data,prod,data-lake,data_owner
12/12/2025,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-9652,logs,0.56,229.74,metrics,security,nonprod,rag-service,security_owner
12/12/2025,aws,aws-acct-001,,cloudwatch,us-west-2,cloudwatch-7120,logs,0.4,147.87,metrics,mlops,prod,risk-monitor,mlops_owner
12/12/2025,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-6129,logs,2.71,1144.99,metrics,platform,prod,finops-core,platform_owner
12/12/2025,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-1835,metrics,1.29,484.05,metrics,data,prod,finops-core,data_owner
12/12/2025,aws,aws-acct-002,,cloudwatch,us-west-2,cloudwatch-7275,logs,0.37,142.08,metrics,finops,nonprod,finops-core,finops_owner
12/12/2025,aws,aws-acct-002,,cloudwatch,us-west-2,cloudwatch-3155,logs,0.48,195.29,metrics,platform,nonprod,data-lake,platform_owner
12/12/2025,aws,aws-acct-002,,cloudwatch,us-west-2,cloudwatch-6778,metrics,0.66,252.06,metrics,finops,nonprod,risk-monitor,finops_owner
12/12/2025,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-6439,logs,0.93,443.49,metrics,mlops,nonprod,finops-core,mlops_owner
12/12/2025,gcp,,gcp-proj-ml,compute_engine,us-central1,compute_engine-9767,vm-gpu-l4,5.15,20.12,vCPU_hours,platform,nonprod,finops-core,platform_owner
12/12/2025,gcp,,gcp-proj-ml,compute_engine,us-east4,compute_engine-4512,vm-small,1.53,20.69,vCPU_hours,platform,nonprod,finops-core,platform_owner
12/12/2025,gcp,,gcp-proj-data,compute_engine,us-east4,compute_engine-6530,vm-gpu-l4,31.33,117.96,vCPU_hours,security,prod,rag-service,security_owner
12/12/2025,gcp,,gcp-proj-ml,compute_engine,us-east4,compute_engine-6934,vm-medium,9.93,143.35,vCPU_hours,platform,prod,rag-service,platform_owner
12/12/2025,gcp,,gcp-proj-data,compute_engine,us-east4,compute_engine-9428,vm-gpu-l4,11.38,48.58,vCPU_hours,data,prod,risk-monitor,data_owner
12/12/2025,gcp,,gcp-proj-data,compute_engine,us-central1,compute_engine-9645,vm-gpu-a10,29.12,123.8,vCPU_hours,data,prod,risk-monitor,data_owner
12/12/2025,gcp,,gcp-proj-data,compute_engine,us-east4,compute_engine-6809,vm-gpu-l4,15.6,67.59,vCPU_hours,,,agent-platform,
12/12/2025,gcp,,gcp-proj-data,compute_engine,us-east4,compute_engine-2352,vm-medium,3.48,56.38,vCPU_hours,platform,prod,rag-service,platform_owner
12/12/2025,gcp,,gcp-proj-ml,compute_engine,us-central1,compute_engine-5419,vm-gpu-l4,17.09,69.47,vCPU_hours,data,nonprod,rag-service,data_owner
12/12/2025,gcp,,gcp-proj-ml,gke,us-east4,gke-1994,k8s-nodes,3.96,80.18,node_hours,data,prod,rag-service,data_owner
12/12/2025,gcp,,gcp-proj-ml,gke,us-east4,gke-2235,k8s-nodes,3.22,74.57,node_hours,platform,prod,risk-monitor,platform_owner
12/12/2025,gcp,,gcp-proj-ml,gke,us-central1,gke-6402,k8s-nodes,5.16,111.13,node_hours,platform,prod,rag-service,platform_owner
12/12/2025,gcp,,gcp-proj-ml,gke,us-central1,gke-7197,k8s-nodes,9.61,234.85,node_hours,mlops,prod,rag-service,mlops_owner
12/12/2025,gcp,,gcp-proj-ml,gke,us-east4,gke-3988,k8s-nodes,3.79,85.99,node_hours,finops,prod,data-lake,finops_owner
12/12/2025,gcp,,gcp-proj-ml,gke,us-east4,gke-5336,k8s-nodes,1.92,41.19,node_hours,mlops,nonprod,finops-core,mlops_owner
12/12/2025,gcp,,gcp-proj-data,gke,us-central1,gke-8420,k8s-nodes,1.71,33.66,node_hours,finops,prod,agent-platform,finops_owner
12/12/2025,gcp,,gcp-proj-data,gke,us-central1,gke-6946,k8s-nodes,2.72,54.28,node_hours,security,prod,rag-service,security_owner
12/12/2025,gcp,,gcp-proj-ml,gke,us-central1,gke-9804,k8s-nodes,0.4,9.7,node_hours,security,nonprod,rag-service,security_owner
12/12/2025,gcp,,gcp-proj-data,gke,us-east4,gke-1315,k8s-nodes,1.37,31.4,node_hours,platform,nonprod,finops-core,platform_owner
12/12/2025,gcp,,gcp-proj-ml,gke,us-central1,gke-4875,k8s-nodes,2.63,56.39,node_hours,finops,prod,agent-platform,finops_owner
12/12/2025,gcp,,gcp-proj-data,gke,us-central1,gke-3300,k8s-nodes,2.18,49.56,node_hours,,prod,rag-service,platform_owner
12/12/2025,gcp,,gcp-proj-ml,cloud_storage,us-central1,cloud_storage-7717,snapshot,3.04,164.32,gb_month,data,prod,agent-platform,data_owner
12/12/2025,gcp,,gcp-proj-data,cloud_storage,us-central1,cloud_storage-5295,bucket-std,1.68,110.45,gb_month,data,prod,rag-service,data_owner
12/12/2025,gcp,,gcp-proj-ml,cloud_storage,us-central1,cloud_storage-2195,bucket-std,0.67,38.34,gb_month,platform,nonprod,risk-monitor,platform_owner
12/12/2025,gcp,,gcp-proj-data,cloud_storage,us-east4,cloud_storage-6618,bucket-std,8.99,475.17,gb_month,mlops,prod,agent-platform,mlops_owner
12/12/2025,gcp,,gcp-proj-ml,cloud_storage,us-east4,cloud_storage-3168,bucket-std,2.86,156.05,gb_month,platform,prod,data-lake,platform_owner
12/12/2025,gcp,,gcp-proj-ml,cloud_storage,us-central1,cloud_storage-6639,bucket-archive,0.91,53.73,gb_month,mlops,nonprod,finops-core,mlops_owner
12/12/2025,gcp,,gcp-proj-data,bigquery,us-east4,bigquery-9931,bq-jobs,52.42,10.41,tb_scanned,finops,prod,risk-monitor,finops_owner
12/12/2025,gcp,,gcp-proj-data,bigquery,us-east4,bigquery-1159,bq-jobs,28.69,7.17,tb_scanned,platform,nonprod,finops-core,platform_owner
12/12/2025,gcp,,gcp-proj-data,bigquery,us-central1,bigquery-2724,bq-jobs,23.9,5.47,tb_scanned,finops,nonprod,agent-platform,finops_owner
12/12/2025,gcp,,gcp-proj-ml,bigquery,us-east4,bigquery-9086,bq-jobs,94.15,18.65,tb_scanned,data,nonprod,risk-monitor,data_owner
12/12/2025,gcp,,gcp-proj-data,bigquery,us-central1,bigquery-8539,bq-jobs,46.53,9.26,tb_scanned,platform,prod,agent-platform,platform_owner
12/12/2025,gcp,,gcp-proj-ml,bigquery,us-central1,bigquery-2309,bq-jobs,73.26,16.07,tb_scanned,mlops,prod,rag-service,mlops_owner
12/12/2025,gcp,,gcp-proj-data,bigquery,us-east4,bigquery-3909,bq-jobs,51.94,11.05,tb_scanned,data,prod,data-lake,data_owner
12/12/2025,gcp,,gcp-proj-data,cloud_logging,us-east4,cloud_logging-1378,logs,8.38,105.15,gb_ingested,data,prod,data-lake,data_owner
12/12/2025,gcp,,gcp-proj-data,cloud_logging,us-east4,cloud_logging-1120,metrics,2.4,29.33,gb_ingested,platform,nonprod,data-lake,platform_owner
12/12/2025,gcp,,gcp-proj-data,cloud_logging,us-east4,cloud_logging-8583,metrics,2.61,34.68,gb_ingested,finops,prod,agent-platform,finops_owner
12/12/2025,gcp,,gcp-proj-ml,cloud_logging,us-central1,cloud_logging-3622,metrics,0.88,11.81,gb_ingested,finops,nonprod,data-lake,finops_owner
12/12/2025,gcp,,gcp-proj-data,cloud_logging,us-east4,cloud_logging-4906,logs,14.82,195.74,gb_ingested,data,prod,agent-platform,data_owner
12/12/2025,gcp,,gcp-proj-data,cloud_logging,us-east4,cloud_logging-2837,logs,4.52,59.89,gb_ingested,platform,prod,data-lake,platform_owner
12/12/2025,gcp,,gcp-proj-ml,cloud_logging,us-central1,cloud_logging-6762,metrics,4.26,57.15,gb_ingested,platform,prod,rag-service,platform_owner
12/12/2025,gcp,,gcp-proj-data,cloud_logging,us-east4,cloud_logging-1429,logs,1.56,20.68,gb_ingested,data,prod,data-lake,data_owner
12/13/2025,aws,aws-acct-002,,ec2,us-west-2,ec2-8446,vm-gpu-l4,20,66.03,instance_hours,mlops,prod,risk-monitor,mlops_owner
12/13/2025,aws,aws-acct-002,,ec2,us-west-2,ec2-1261,vm-medium,6.42,85.35,instance_hours,security,prod,finops-core,security_owner
12/13/2025,aws,aws-acct-002,,ec2,us-east-1,ec2-7407,vm-gpu-a10,41.75,150.43,instance_hours,finops,prod,data-lake,finops_owner
12/13/2025,aws,aws-acct-002,,ec2,us-east-1,ec2-2913,vm-gpu-a10,35.61,135.25,instance_hours,security,prod,risk-monitor,security_owner
12/13/2025,aws,aws-acct-002,,ec2,us-west-2,ec2-8018,vm-gpu-l4,19.42,66.86,instance_hours,data,prod,agent-platform,data_owner
12/13/2025,aws,aws-acct-001,,ec2,us-east-1,ec2-9450,vm-gpu-a10,84.42,288.04,instance_hours,data,prod,finops-core,data_owner
12/13/2025,aws,aws-acct-001,,ec2,us-west-2,ec2-6702,vm-gpu-a10,7.75,26.21,instance_hours,,,agent-platform,security_owner
12/13/2025,aws,aws-acct-001,,ec2,us-east-1,ec2-7935,vm-small,3.84,50.11,instance_hours,finops,prod,agent-platform,finops_owner
12/13/2025,aws,aws-acct-001,,ec2,us-east-1,ec2-3978,vm-medium,11.49,148.78,instance_hours,security,prod,agent-platform,security_owner
12/13/2025,aws,aws-acct-002,,ec2,us-west-2,ec2-6733,vm-medium,1.5,19.79,instance_hours,security,nonprod,data-lake,security_owner
12/13/2025,aws,aws-acct-002,,ec2,us-west-2,ec2-7641,vm-gpu-l4,20.98,65.97,instance_hours,security,nonprod,agent-platform,security_owner
12/13/2025,aws,aws-acct-002,,eks,us-east-1,eks-3912,k8s-nodes,2.39,41.53,node_hours,data,nonprod,risk-monitor,data_owner
12/13/2025,aws,aws-acct-001,,eks,us-west-2,eks-3793,k8s-nodes,2,43.17,node_hours,finops,prod,finops-core,finops_owner
12/13/2025,aws,aws-acct-001,,eks,us-west-2,eks-4461,k8s-nodes,2.95,64.29,node_hours,security,prod,data-lake,security_owner
12/13/2025,aws,aws-acct-001,,eks,us-east-1,eks-3187,k8s-nodes,2.33,38.81,node_hours,,prod,rag-service,finops_owner
12/13/2025,aws,aws-acct-002,,eks,us-east-1,eks-2862,k8s-nodes,0.34,8.38,node_hours,finops,nonprod,rag-service,finops_owner
12/13/2025,aws,aws-acct-001,,eks,us-west-2,eks-1602,k8s-nodes,1.5,33.33,node_hours,mlops,prod,agent-platform,mlops_owner
12/13/2025,aws,aws-acct-001,,eks,us-east-1,eks-3403,k8s-nodes,2.59,58.47,node_hours,platform,nonprod,risk-monitor,platform_owner
12/13/2025,aws,aws-acct-001,,eks,us-west-2,eks-6735,k8s-nodes,1.35,29.41,node_hours,finops,nonprod,risk-monitor,finops_owner
12/13/2025,aws,aws-acct-001,,eks,us-east-1,eks-1461,k8s-nodes,2.3,42.26,node_hours,data,prod,rag-service,data_owner
12/13/2025,aws,aws-acct-002,,eks,us-west-2,eks-1329,k8s-nodes,4.47,85.71,node_hours,data,prod,rag-service,data_owner
12/13/2025,aws,aws-acct-002,,eks,us-west-2,eks-5255,k8s-nodes,6.39,138.67,node_hours,data,prod,risk-monitor,data_owner
12/13/2025,aws,aws-acct-002,,s3,us-east-1,s3-2192,snapshot,2.64,148.38,gb_month,data,prod,agent-platform,data_owner
12/13/2025,aws,aws-acct-002,,s3,us-east-1,s3-3438,bucket-std,2.46,147.65,gb_month,finops,prod,risk-monitor,finops_owner
12/13/2025,aws,aws-acct-002,,s3,us-east-1,s3-6691,snapshot,4.24,207.58,gb_month,platform,prod,rag-service,platform_owner
12/13/2025,aws,aws-acct-001,,s3,us-east-1,s3-3932,bucket-std,3.22,180.41,gb_month,platform,prod,agent-platform,platform_owner
12/13/2025,aws,aws-acct-001,,s3,us-west-2,s3-7096,snapshot,2.64,152.76,gb_month,mlops,nonprod,rag-service,mlops_owner
12/13/2025,aws,aws-acct-002,,s3,us-east-1,s3-4149,snapshot,5.23,317.71,gb_month,mlops,prod,finops-core,mlops_owner
12/13/2025,aws,aws-acct-002,,s3,us-west-2,s3-2200,bucket-std,1.36,77.1,gb_month,finops,nonprod,finops-core,finops_owner
12/13/2025,aws,aws-acct-002,,s3,us-east-1,s3-5743,bucket-std,8.73,578.42,gb_month,mlops,prod,finops-core,mlops_owner
12/13/2025,aws,aws-acct-001,,s3,us-east-1,s3-1565,snapshot,2.07,119.38,gb_month,security,nonprod,agent-platform,security_owner
12/13/2025,aws,aws-acct-001,,rds,us-west-2,rds-7949,postgres-small,1.88,16.03,db_hours,data,prod,finops-core,data_owner
12/13/2025,aws,aws-acct-001,,rds,us-west-2,rds-2710,postgres-small,4.43,39.72,db_hours,data,nonprod,data-lake,data_owner
12/13/2025,aws,aws-acct-002,,rds,us-west-2,rds-5493,postgres-medium,3.45,34.89,db_hours,mlops,prod,risk-monitor,mlops_owner
12/13/2025,aws,aws-acct-001,,rds,us-east-1,rds-2148,postgres-small,2.64,24.52,db_hours,data,nonprod,data-lake,data_owner
12/13/2025,aws,aws-acct-002,,rds,us-east-1,rds-2300,postgres-small,2.17,19.19,db_hours,mlops,prod,risk-monitor,mlops_owner
12/13/2025,aws,aws-acct-002,,rds,us-east-1,rds-1140,postgres-medium,2.85,26.05,db_hours,mlops,prod,data-lake,mlops_owner
12/13/2025,aws,aws-acct-001,,cloudwatch,us-west-2,cloudwatch-9564,metrics,0.59,209.5,metrics,data,prod,data-lake,data_owner
12/13/2025,aws,aws-acct-002,,cloudwatch,us-west-2,cloudwatch-3782,metrics,1.25,431.58,metrics,data,prod,agent-platform,data_owner
12/13/2025,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-2254,metrics,0.94,346.15,metrics,finops,prod,rag-service,finops_owner
12/13/2025,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-2877,metrics,1.25,504.57,metrics,mlops,prod,agent-platform,mlops_owner
12/13/2025,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-1673,metrics,0.61,242.98,metrics,security,prod,risk-monitor,security_owner
12/13/2025,aws,aws-acct-002,,cloudwatch,us-east-1,cloudwatch-6679,logs,0.64,258.87,metrics,platform,nonprod,rag-service,platform_owner
12/13/2025,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-7873,metrics,0.14,55.91,metrics,finops,prod,rag-service,finops_owner
12/13/2025,aws,aws-acct-002,,cloudwatch,us-east-1,cloudwatch-7403,metrics,0.45,184.52,metrics,platform,nonprod,agent-platform,platform_owner
12/13/2025,aws,aws-acct-002,,cloudwatch,us-west-2,cloudwatch-8746,metrics,1.86,668.75,metrics,security,prod,finops-core,security_owner
12/13/2025,aws,aws-acct-002,,cloudwatch,us-west-2,cloudwatch-7200,logs,1.14,521.05,metrics,mlops,prod,data-lake,mlops_owner
12/13/2025,aws,aws-acct-002,,cloudwatch,us-east-1,cloudwatch-5715,logs,1.08,421.03,metrics,finops,prod,agent-platform,finops_owner
12/13/2025,aws,aws-acct-001,,cloudwatch,us-east-1,cloudwatch-4041,metrics,0.56,227.23,metrics,security,prod,data-lake,security_owner
12/13/2025,gcp,,gcp-proj-ml,compute_engine,us-central1,compute_engine-9290,vm-gpu-l4,13.75,56.86,vCPU_hours,finops,prod,agent-platform,finops_owner
12/13/2025,gcp,,gcp-proj-ml,compute_engine,us-central1,compute_engine-3743,vm-gpu-l4,42.25,181,vCPU_hours,data,prod,risk-monitor,data_owner
12/13/2025,gcp,,gcp-proj-ml,compute_engine,us-central1,compute_engine-9650,vm-medium,7.24,92.72,vCPU_hours,security,prod,finops-core,security_owner
12/13/2025,gcp,,gcp-proj-ml,compute_engine,us-central1,compute_engine-8317,vm-gpu-a10,12.1,50.41,vCPU_hours,finops,nonprod,rag-service,finops_owner
12/13/2025,gcp,,gcp-proj-ml,compute_engine,us-central1,compute_engine-2330,vm-gpu-l4,7.01,29.42,vCPU_hours,mlops,nonprod,agent-platform,mlops_owner
12/13/2025,gcp,,gcp-proj-ml,compute_engine,us-east4,compute_engine-8136,vm-gpu-a10,26.6,115.49,vCPU_hours,security,prod,finops-core,security_owner
12/13/2025,gcp,,gcp-proj-ml,compute_engine,us-east4,compute_engine-2552,vm-small,5.63,81.15,vCPU_hours,security,prod,agent-platform,security_owner
12/13/2025,gcp,,gcp-proj-data,gke,us-east4,gke-4689,k8s-nodes,5.66,120.87,node_hours,mlops,prod,rag-service,mlops_owner
12/13/2025,gcp,,gcp-proj-data,gke,us-central1,gke-5540,k8s-nodes,0.43,8.6,node_hours,mlops,nonprod,rag-service,mlops_owner
12/13/2025,gcp,,gcp-proj-data,gke,us-central1,gke-5166,k8s-nodes,1.59,34.94,node_hours,finops,prod,finops-core,finops_owner
12/13/2025,gcp,,gcp-proj-ml,gke,us-east4,gke-8693,k8s-nodes,0.66,15.7,node_hours,security,nonprod,finops-core,security_owner
12/13/2025,gcp,,gcp-proj-ml,gke,us-central1,gke-5735,k8s-nodes,0.61,14.54,node_hours,platform,nonprod,finops-core,platform_owner
12/13/2025,gcp,,gcp-proj-ml,gke,us-central1,gke-1523,k8s-nodes,0.84,16.69,node_hours,platform,nonprod,risk-monitor,platform_owner
12/13/2025,gcp,,gcp-proj-ml,gke,us-east4,gke-2338,k8s-nodes,1.81,39.03,node_hours,data,prod,agent-platform,data_owner
12/13/2025,gcp,,gcp-proj-ml,cloud_storage,us-central1,cloud_storage-9022,snapshot,2.77,161.66,gb_month,finops,prod,data-lake,finops_owner
12/13/2025,gcp,,gcp-proj-ml,cloud_storage,us-central1,cloud_storage-2230,bucket-archive,2.98,163.28,gb_month,mlops,nonprod,risk-monitor,mlops_owner
12/13/2025,gcp,,gcp-proj-ml,cloud_storage,us-central1,cloud_storage-6881,bucket-archive,2.53,136.23,gb_month,platform,nonprod,finops-core,platform_owner
12/13/2025,gcp,,gcp-proj-data,cloud_storage,us-east4,cloud_storage-9178,bucket-archive,1.24,69.32,gb_month,finops,nonprod,risk-monitor,finops_owner
12/13/2025,gcp,,gcp-proj-ml,cloud_storage,us-central1,cloud_storage-3550,snapshot,2.37,131.84,gb_month,data,nonprod,data-lake,data_owner
12/13/2025,gcp,,gcp-proj-data,cloud_storage,us-central1,cloud_storage-8568,bucket-archive,6.23,347.26,gb_month,data,prod,finops-core,data_owner
12/13/2025,gcp,,gcp-proj-data,cloud_storage,us-central1,cloud_storage-3590,bucket-std,3.81,268.85,gb_month,mlops,prod,risk-monitor,mlops_owner
12/13/2025,gcp,,gcp-proj-data,cloud_storage,us-central1,cloud_storage-7232,snapshot,1.18,74.72,gb_month,platform,nonprod,risk-monitor,platform_owner
12/13/2025,gcp,,gcp-proj-ml,cloud_storage,us-east4,cloud_storage-6684,bucket-std,4.87,279.83,gb_month,platform,prod,agent-platform,platform_owner
12/13/2025,gcp,,gcp-proj-data,bigquery,us-central1,bigquery-4467,bq-jobs,56.2,13.09,tb_scanned,mlops,prod,rag-service,mlops_owner
12/13/2025,gcp,,gcp-proj-data,bigquery,us-central1,bigquery-7507,bq-jobs,52.3,11.16,tb_scanned,data,prod,risk-monitor,data_owner
12/13/2025,gcp,,gcp-proj-data,bigquery,us-central1,bigquery-5708,bq-jobs,62.22,11.87,tb_scanned,,,risk-monitor,platform_owner
12/13/2025,gcp,,gcp-proj-data,bigquery,us-east4,bigquery-1032,bq-jobs,24.74,5.22,tb_scanned,mlops,prod,agent-platform,mlops_owner
12/13/2025,gcp,,gcp-proj-ml,bigquery,us-east4,bigquery-2670,bq-jobs,44.62,9.03,tb_scanned,data,prod,rag-service,data_owner
12/13/2025,gcp,,gcp-proj-data,bigquery,us-central1,bigquery-5115,bq-jobs,78.06,16.08,tb_scanned,mlops,nonprod,rag-service,mlops_owner
12/13/2025,gcp,,gcp-proj-ml,bigquery,us-central1,bigquery-4254,bq-jobs,31.89,6.8,tb_scanned,finops,prod,finops-core,finops_owner
12/13/2025,gcp,,gcp-proj-ml,bigquery,us-central1,bigquery-5496,bq-jobs,51.32,11.11,tb_scanned,security,prod,agent-platform,security_owner
12/13/2025,gcp,,gcp-proj-data,cloud_logging,us-central1,cloud_logging-3503,metrics,3.65,49.18,gb_ingested,finops,prod,agent-platform,finops_owner
12/13/2025,gcp,,gcp-proj-data,cloud_logging,us-east4,cloud_logging-3054,metrics,3.61,43.17,gb_ingested,security,prod,finops-core,security_owner
12/13/2025,gcp,,gcp-proj-data,cloud_logging,us-east4,cloud_logging-4689,logs,1.81,20.74,gb_ingested,platform,nonprod,finops-core,platform_owner
12/13/2025,gcp,,gcp-proj-ml,cloud_logging,us-central1,cloud_logging-3276,logs,3.78,45.11,gb_ingested,mlops,nonprod,data-lake,mlops_owner
12/13/2025,gcp,,gcp-proj-data,cloud_logging,us-east4,cloud_logging-9422,logs,5.69,63.49,gb_ingested,,prod,,security_owner
12/13/2025,gcp,,gcp-proj-data,cloud_logging,us-east4,cloud_logging-5050,logs,6.22,66.57,gb_ingested,data,prod,agent-platform,data_owner
12/13/2025,gcp,,gcp-proj-ml,cloud_logging,us-central1,cloud_logging-6622,logs,5.85,67.47,gb_ingested,data,prod,data-lake,data_owner
12/13/2025,gcp,,gcp-proj-data,cloud_logging,us-east4,cloud_logging-3569,logs,2.99,36.92,gb_ingested,mlops,nonprod,finops-core,mlops_owner
12/14/2025,aws,aws-acct-002,,ec2,us-west-2,ec2-6389,vm-small,19.71,252.74,instance_hours,mlops,prod,rag-service,mlops_owner
12/14/2025,aws,aws-acct-001,,ec2,us-west-2,ec2-6260,vm-gpu-l4,37.07,146.91,instance_hours,data,prod,risk-monitor,data_owner
12/14/2025,aws,aws-acct-002,,ec2,us-east-1,ec2-8217,vm-small,7.33,107.21,instance_hours,platform,prod,data-lake,platform_owner
12/14/2025,aws,aws-acct-002,,ec2,us-east-1,ec2-1159,vm-medium,4.76,54.67,instance_hours,platform,prod,rag-service,platform_owner
12/14/2025,aws,aws-acct-001,,ec2,us-west-2,ec2-6168,vm-gpu-l4,10.24,38.82,instance_hours,data,nonprod,finops-core,data_owner
12/14/2025,aws,aws-acct-002,,ec2,us-east-1,ec2-1995,vm-small,1.61,17.81,instance_hours,mlops,nonprod,agent-platform,mlops_owner
12/14/2025,aws,aws-acct-001,,ec2,us-west-2,ec2-1508,vm-gpu-l4,66.94,235.45,instance_hours,security,prod,data-lake,security_owner
12/14/2025,aws,aws-acct-002,,ec2,us-west-2,ec2-3786,vm-small,2.86,35.42,instance_hours,mlops,nonprod,data-lake,mlops_owner
12/14/2025,aws,aws-acct-002,,ec2,us-west-2,ec2-8478,vm-medium,9.5,117.22,instance_hours,data,prod,data-lake,data_owner
12/14/2025,aws,aws-acct-001,,ec2,us-east-1,ec2-4344,vm-gpu-l4,8.98,33.34,instance_hours,platform,nonprod,risk-monitor,platform_owner
12/14/2025,aws,aws-acct-001,,ec2,us-west-2,ec2-8176,vm-gpu-l4,8.58,29.04,instance_hours,finops,nonprod,data-lake,finops_owner
12/14/2025,aws,aws-acct-002,,eks,us-west-2,eks-2500,k8s-nodes,3.83,77.56,node_hours,finops,prod,finops-core,finops_owner
12/14/2025,aws,aws-acct-001,,eks,us-west-2,eks-3914,k8s-nodes,4.79,90.2,node_hours,security,prod,agent-platform,security_owner
12/14/2025,aws,aws-acct-001,,eks,us-west-2,eks-9370,k8s-nodes,0.8,16.68,node_hours,mlops,nonprod,agent-platform,mlops_owner
12/14/2025,aws,aws-acct-002,,eks,us-west-2,eks-9914,k8s-nodes,1.09,22.71,node_hours,security,prod,data-lake,security_owner
12/14/2025,aws,aws-acct-001,,eks,us-west-2,eks-5690,k8s-nodes,4.83,99.97,node_hours,platform,prod,finops-core,platform_owner
12/14/2025,aws,aws-acct-001,,eks,us-east-1,eks-3824,k8s-nodes,5.39,99.88,node_hours,,prod,,
12/14/2025,aws,aws-acct-002,,eks,us-west-2,eks-5197,k8s-nodes,10.03,218.91,node_hours,mlops,prod,risk-monitor,mlops_owner
12/14/2025,aws,aws-acct-002,,eks,us-east-1,eks-9289,k8s-nodes,2.95,71.35,node_hours,platform,prod,rag-service,platform_owner
